,Unnamed: 0.1,Unnamed: 0,links,names,ratings,price for two,cuisine,area,final_reviews,area_list,cuisine_list
252,252,252,https://www.zomato.com/bangalore/tuk-tuk-thai-pure-veg-asian-fine-dine-koramangala-5th-block-bangalore,Tuk Tuk Thai - Pure Veg Asian Fine Dine,4.8,"₹2,000 for two",thai asian chinese desserts beverages,koramangala,elaborate menu customizable food seating main course fresh food great service ,Koramangala,"Thai, Asian, Chinese, Desserts, Beverages"
253,253,253,https://www.zomato.com/bangalore/delhi-highway-indiranagar,Delhi Highway,4.1,"₹1,800 for two",north indian chinese street food kebab desserts beverages,indiranagar,royal ambience facade ambience service polite behaviour fusion food relaxed atmosphere perfect family ambience service family gathering,Indiranagar,"North Indian, Chinese, Street Food, Kebab, Desserts, Beverages"
254,254,254,https://www.zomato.com/bangalore/mahe-global-kitchen-koramangala-5th-block-bangalore,Mahe Global Kitchen,4.2,"₹1,400 for two",north indian continental asian pizza chinese desserts shake beverages,koramangala, service abhimanyu excellent service,Koramangala,"North Indian, Continental, Asian, Pizza, Chinese, Desserts, Shake, Beverages"
255,255,255,https://www.zomato.com/bangalore/celebs-restobar-brookefield-bangalore,Celeb’s Restobar,4.3,"₹1,300 for two",bar food,brookefield, live music rooftop ambience exquisite rooftop family say fantastic ambience friendly nice friendly staff good hangout,Brookefield,Bar Food
256,256,256,https://www.zomato.com/bangalore/indigo-xp-koramangala-5th-block,Indigo XP,4.0,"₹2,000 for two",north indian continental chinese italian oriental thai biryani,koramangala,good dance floor rooftop ambience rooftop amazing music good vibe great music good ambience,Koramangala,"North Indian, Continental, Chinese, Italian, Oriental, Thai, Biryani"
257,257,257,https://www.zomato.com/bangalore/paradise-biryani-a-legend-since-1953-jp-nagar-bangalore,Paradise Biryani - A Legend Since 1953,3.7,"₹1,100 for two",biryani kebab north indian rolls chinese desserts,jpnagar,excellent hospitality relaxed atmosphere servicing comfortable seating area good options excellent ambience good service,JP Nagar,"Biryani, Kebab, North Indian, Rolls, Chinese, Desserts"
258,258,258,https://www.zomato.com/bangalore/smoor-2-indiranagar-bangalore,Smoor,4.5,₹600 for two,bakery desserts beverages,indiranagar,elegant decor classy place dessert menu affordable breakfasts variety ambience great,Indiranagar,"Bakery, Desserts, Beverages"
259,259,259,https://www.zomato.com/bangalore/f5-hilton-embassy-manyata-business-park-nagawara-bangalore,F5 - Hilton Embassy Manyata Business Park,4.3,"₹3,100 for two",north indian continental pizza fast food coffee tea desserts beverages,nagawara, peaceful ambience quite ambience,Nagawara,"North Indian, Continental, Pizza, Fast Food, Coffee, Tea, Desserts, Beverages"
260,260,260,https://www.zomato.com/bangalore/cafe-noir-lavelle-road,Cafe Noir,4.1,"₹1,800 for two",italian continental french cafe pizza desserts juices beverages,ashoknagar,outdoor area best location calm soft music cool ambience good quality food breakfast club,Ashok Nagar,"Italian, Continental, French, Cafe, Pizza, Desserts, Juices, Beverages"
261,261,261,https://www.zomato.com/bangalore/the-rameshwaram-cafe-indiranagar-bangalore,The Rameshwaram Cafe,4.2,₹200 for two,south indian beverages,indiranagar,clean good packaging family crowd friendly service location elaborate menu ,Indiranagar,"South Indian, Beverages"
262,262,262,https://www.zomato.com/bangalore/watsons-indiranagar-bangalore,Watson's,4.1,"₹1,600 for two",north indian continental italian european asian beverages desserts,indiranagar,chill friends nice food nice service happy hour wait staff great vibe good service good quality ambience great good service great service ambience perfect yummy service friendly accommodate friendly pricing,Indiranagar,"North Indian, Continental, Italian, European, Asian, Beverages, Desserts"
263,263,263,https://www.zomato.com/bangalore/the-pizza-bakery-jp-nagar-bangalore,The Pizza Bakery,4.3,"₹1,500 for two",pizza pasta italian continental desserts beverages,jpnagar,delicious taste fresh food good quality proper packaging perfect presentation extensive menu great portions ,JP Nagar,"Pizza, Pasta, Italian, Continental, Desserts, Beverages"
264,264,264,https://www.zomato.com/bangalore/travellers-bungalow-1-indiranagar-bangalore,Travellers Bungalow,4.3,"₹1,400 for two",middle eastern european pizza finger food desserts beverages,indiranagar,beignet great host service great fast weekend brunch good music great ambiance indoor outdoor english club,Indiranagar,"Middle Eastern, European, Pizza, Finger Food, Desserts, Beverages"
265,265,265,https://www.zomato.com/bangalore/moplahs-koramangala-5th-block-bangalore,Moplah's,4.5,"₹2,400 for two",kerala biryani seafood beverages ice cream desserts,koramangala,elaborate menu excellent service courteous staff fresh food great service tasty food ,Koramangala,"Kerala, Biryani, Seafood, Beverages, Ice Cream, Desserts"
266,266,266,https://www.zomato.com/LOFT38,LOFT38,4.2,"₹2,000 for two",italian bbq asian north indian fast food beverages,indiranagar,cover charge black tie crowd fairly priced beers best club great dance floor casual dress code stage dj dj simply awesome music outdoor area dance experience dance freak add dance,Indiranagar,"Italian, BBQ, Asian, North Indian, Fast Food, Beverages"
267,267,267,https://www.zomato.com/bangalore/fat-owl-jp-nagar-bangalore,Fat Owl,4.2,"₹1,800 for two",north indian salad fast food chinese seafood pizza italian bar food,jpnagar,ambiance music excellent food service service great fast valet service good food good service friendly staffs love ambience perfect ambience good service,JP Nagar,"North Indian, Salad, Fast Food, Chinese, Seafood, Pizza, Italian, Bar Food"
268,268,268,https://www.zomato.com/bangalore/copper-chimney-whitefield-bangalore,Copper Chimney,4.3,"₹1,700 for two",north indian mughlai biryani kebab beverages,whitefield,dessert menu good food good service service great gastronomical experience ample seating area themed decor great service awesome ambience best service ambience good,Whitefield,"North Indian, Mughlai, Biryani, Kebab, Beverages"
269,269,269,https://www.zomato.com/bangalore/chulha-chauki-da-dhaba-sarjapur-road-bangalore,Chulha Chauki Da Dhaba,4.3,"₹1,000 for two",north indian chinese kebab mughlai biryani beverages,sarjapur,great food great service good food good ambience amazing vibe ambience nice good food good quality hygienic fusion ambience good ambience,Sarjapur,"North Indian, Chinese, Kebab, Mughlai, Biryani, Beverages"
270,270,270,https://www.zomato.com/bangalore/rumi-indiranagar-bangalore,Rumi,4.0,"₹1,100 for two",awadhi mughlai north indian kebab desserts,indiranagar,great place family theme lights beautiful ambience authentic taste food presentation family couple experience ambience exceptional service,Indiranagar,"Awadhi, Mughlai, North Indian, Kebab, Desserts"
271,271,271,https://www.zomato.com/bangalore/kobe-sizzlers-koramangala-5th-block,Kobe Sizzlers,3.9,"₹1,600 for two",pasta burger sandwich american continental,koramangala,gastronomical experience serving size decent service comfortable seating favorite place decent ambience service good excellent service,Koramangala,"Pasta, Burger, Sandwich, American, Continental"
272,272,272,https://www.zomato.com/bangalore/olive-beach-richmond-road-bangalore,Olive Beach,4.5,"₹3,500 for two",italian pizza mediterranean continental european beverages desserts,richmondroad,romantic vibe romantic getaway romantic candle light dinner romantic setting romantic place perfect setting ambience perfect ambience service beautiful ambience perfect romantic,Richmond Road,"Italian, Pizza, Mediterranean, Continental, European, Beverages, Desserts"
273,273,273,https://www.zomato.com/bangalore/rasotsav-kanakapura-road-bangalore,Rasotsav,4.3,"₹1,200 for two",rajasthani gujarati north indian mithai,kanakapura,elaborate menu chef hospitality ambience main course great service ambience restaurant,Kanakapura,"Rajasthani, Gujarati, North Indian, Mithai"
274,274,274,https://www.zomato.com/bangalore/sidewalk-bar-kitchen-marathahalli-bangalore,Sidewalk Bar & Kitchen,4.3,"₹1,800 for two",north indian continental chinese fast food beverages,marathahalli,good place fun respectful staff great dance floor great dj awesome dj food prep time good service ambience good great music awesome ambience excellent service great service,Marathahalli,"North Indian, Continental, Chinese, Fast Food, Beverages"
275,275,275,https://www.zomato.com/bangalore/the-fatty-bao-indiranagar-bangalore,The Fatty Bao,4.5,"₹1,400 for two",asian sushi japanese chinese,indiranagar,rooftop seating warm ambience fantastic ambience romantic place interesting menu great view great ambience,Indiranagar,"Asian, Sushi, Japanese, Chinese"
276,276,276,https://www.zomato.com/bangalore/linto-coffe-jp-nagar-bangalore,Linto Coffe,4.0,₹850 for two,coffee chinese continental,jpnagar,variety pizza good wifi ambience super cool cafe weekend brunch good music staff friendly nagar ambience friendly quite friendly experience,JP Nagar,"Coffee, Chinese, Continental"
277,277,277,https://www.zomato.com/bangalore/the-caffeine-baar-jayanagar-bangalore,The Caffeine Baar,4.3,₹950 for two,cafe italian continental bakery desserts beverages,jayanagar,unique experience tasty appetizers ambience super cool lovely ambience delicious taste good wifi service good lovely ambience,Jayanagar,"Cafe, Italian, Continental, Bakery, Desserts, Beverages"
278,278,278,https://www.zomato.com/bangalore/truffles-koramangala-5th-block,Truffles,4.6,"₹1,100 for two",burger italian desserts continental american fast food beverages,koramangala,date night,Koramangala,"Burger, Italian, Desserts, Continental, American, Fast Food, Beverages"
279,279,279,https://www.zomato.com/bangalore/drunken-daddy-koramangala-5th-block-bangalore,Drunken Daddy,4.3,"₹1,400 for two",north indian continental fast food oriental finger food biryani beverages,koramangala,cooperative staff great menu affordable variety pizza good server sanitised service nice ambience dj disco downside dance excellent service friendly polite good hangout,Koramangala,"North Indian, Continental, Fast Food, Oriental, Finger Food, Biryani, Beverages"
280,280,280,https://www.zomato.com/bangalore/california-burrito-hsr,California Burrito,4.4,₹450 for two,mexican healthy food american salad fast food beverages,hsr,bang buck elegantly decorated casual seating area healthy food good crowd prompt service good ambience friendly remember healthy ambience,HSR,"Mexican, Healthy Food, American, Salad, Fast Food, Beverages"
281,281,281,https://www.zomato.com/bangalore/nasi-and-mee-koramangala-4th-block,Nasi And Mee,4.5,"₹1,600 for two",asian sushi thai,koramangala,price vs portion size value money experience cordial staff wooden interiors simple decor vegan options great service high ambience,Koramangala,"Asian, Sushi, Thai"
282,282,282,https://www.zomato.com/bangalore/pizzaexpress-indiranagar-bangalore,PizzaExpress,4.0,"₹1,400 for two",pizza italian salad bakery coffee beverages,indiranagar, ,Indiranagar,"Pizza, Italian, Salad, Bakery, Coffee, Beverages"
283,283,283,https://www.zomato.com/bangalore/chowki-multicuisine-restaurant-whitefield-bangalore,Chowki Multicuisine Restaurant,4.2,₹700 for two,north indian chinese seafood fast food biryani sichuan desserts beverages,whitefield,amazing food elaborate menu ambience fresh food good quality excellent service service standout service staff affordable affordable staff friendly,Whitefield,"North Indian, Chinese, Seafood, Fast Food, Biryani, Sichuan, Desserts, Beverages"
284,284,284,https://www.zomato.com/bangalore/alchemy-residency-road-bangalore,Alchemy,4.3,"₹2,500 for two",bar food north indian seafood biryani desserts beverages,ashoknagar,kid friendly excellent variety fusion food beautiful view amazing view great view rooftop view,Ashok Nagar,"Bar Food, North Indian, Seafood, Biryani, Desserts, Beverages"
285,285,285,https://www.zomato.com/bangalore/karigari-by-chef-harpal-singh-sahakara-nagar-bangalore,Karigari By Chef Harpal Singh,4.5,"₹1,000 for two",north indian mughlai fast food shake desserts beverages,sahakaranagar, ,Sahakara Nagar,"North Indian, Mughlai, Fast Food, Shake, Desserts, Beverages"
286,286,286,https://www.zomato.com/bangalore/nandos-whitefield-bangalore,Nando's,4.4,"₹1,500 for two",burger healthy food portuguese,whitefield,great food great service served us perfectly excellent service provided clean loved service quality food great service friendly extremely,Whitefield,"Burger, Healthy Food, Portuguese"
287,287,287,https://www.zomato.com/bangalore/kebapci-koramangala-6th-block-bangalore,Kebapci,4.2,"₹1,600 for two",bbq turkish kebab lebanese desserts,koramangala,staff polite great menu fantastic decoration service great fast excellent location best staff great ambience,Koramangala,"BBQ, Turkish, Kebab, Lebanese, Desserts"
288,288,288,https://www.zomato.com/bangalore/reboot-the-pub-1-marathahalli-bangalore,Reboot The Pub,4.0,"₹1,200 for two",north indian chinese continental italian biryani mughlai desserts,marathahalli, english music friendly visit friendly bad fresh service dj play dance guest affordable,Marathahalli,"North Indian, Chinese, Continental, Italian, Biryani, Mughlai, Desserts"
289,289,289,https://www.zomato.com/bangalore/iris-cafe-kitchen-1-jp-nagar-bangalore,Iris Cafe & Kitchen,4.1,"₹1,200 for two",cafe coffee chinese continental modern indian pasta fast food desserts,jpnagar, indoor outdoor calm ambience,JP Nagar,"Cafe, Coffee, Chinese, Continental, Modern Indian, Pasta, Fast Food, Desserts"
290,290,290,https://www.zomato.com/bangalore/and-it-was-called-yellow-1-sahakara-nagar-bangalore,And It Was Called Yellow,4.6,"₹1,600 for two",north indian salad italian chinese seafood desserts beverages,sahakaranagar,excellent variety good staffs fusion food affordable reasonable cost best service happy service perfect date family staff date family ambience good,Sahakara Nagar,"North Indian, Salad, Italian, Chinese, Seafood, Desserts, Beverages"
291,291,291,https://www.zomato.com/bangalore/tree-tops-bar-kitchen-lavelle-road-bangalore,Tree Tops Bar & Kitchen,4.2,"₹1,300 for two",finger food north indian chinese burger seafood desserts,lavelleroad,menu option good food good service cordial staff great prices peaceful ambience beautiful view ,Lavelle Road,"Finger Food, North Indian, Chinese, Burger, Seafood, Desserts"
292,292,292,https://www.zomato.com/bangalore/2443-the-oterra-electronic-city,24@43 - The Oterra,4.1,"₹3,700 for two",north indian asian continental fast food biryani desserts,hosurroad,great dates sophisticated worth price dessert menu live music brunch lovely service ambience staff,Hosur Road,"North Indian, Asian, Continental, Fast Food, Biryani, Desserts"
293,293,293,https://www.zomato.com/bangalore/the-creek-the-den-bengaluru-whitefield,The Creek - The Den Bengaluru,4.2,"₹3,000 for two",north indian south indian asian pizza desserts,whitefield,worth money live grill warm hospitality band live music comfortable seating area live music ambience nice prompt service classy ambience excellent service experience ambience,Whitefield,"North Indian, South Indian, Asian, Pizza, Desserts"
294,294,294,https://www.zomato.com/bangalore/moglu-the-edgy-veggie-restaurant-st-marks-road-bangalore,Moglu - The Edgy Veggie Restaurant,New,"₹1,000 for two",american continental desserts beverages,st.marksroad, ,St. Marks Road,"American, Continental, Desserts, Beverages"
295,295,295,https://www.zomato.com/bangalore/gufha-the-president-hotel-jayanagar,Gufha - The President Hotel,4.1,"₹1,400 for two",north indian mughlai biryani beverages,jayanagar,cave ambience different ambience romantic place candle light dinner dim lighting valet service ambience awesome service ambience,Jayanagar,"North Indian, Mughlai, Biryani, Beverages"
296,296,296,https://www.zomato.com/bangalore/plaka-by-chef-ajay-chopra-sahakara-nagar-bangalore,Plaka By Chef Ajay Chopra,New,"₹1,800 for two",italian north indian mediterranean pizza continental asian coffee,hebbal, nice family,Hebbal,"Italian, North Indian, Mediterranean, Pizza, Continental, Asian, Coffee"
297,297,297,https://www.zomato.com/bangalore/hsr-high-street-hsr,HSR High Street,3.9,₹950 for two,chinese oriental north indian mughlai biryani seafood desserts,hsr,themed decor relaxed atmosphere ample seating area boneless chicken biryani good quality food family crowd friendly curd family decent dinner family,HSR,"Chinese, Oriental, North Indian, Mughlai, Biryani, Seafood, Desserts"
298,298,298,https://www.zomato.com/bangalore/suzy-q-cunningham-road-bangalore,Suzy Q,4.3,"₹2,300 for two",north indian seafood continental asian chinese desserts beverages,cunninghamroad,portion size big outside seating service charges authenticity good music weekend brunch good music outdoor available best service service thanks indoor outdoor great service wonderful service friendly kind good ambience,Cunningham Road,"North Indian, Seafood, Continental, Asian, Chinese, Desserts, Beverages"
299,299,299,https://www.zomato.com/bangalore/barbeque-nation-electronic-city,Barbeque Nation,4.3,"₹1,900 for two",north indian bbq biryani kebab continental chinese beverages desserts,electroniccity,texas bbq bbq potato roasted pineapple chicken mix grill cucumber cooler cheese fritters excellent service nice service good service service ankit great services friendly supportive,Electronic City,"North Indian, BBQ, Biryani, Kebab, Continental, Chinese, Beverages, Desserts"
300,300,300,https://www.zomato.com/bangalore/theo-cafe-3-hennur-bangalore,Theo Cafe,4.3,"₹1,000 for two",continental asian coffee japanese italian desserts beverages,hennur, pet friendly cosy ambience,Hennur,"Continental, Asian, Coffee, Japanese, Italian, Desserts, Beverages"
301,301,301,https://www.zomato.com/bangalore/lush-renaissance-hotel-race-course-road-bangalore,Lush - Renaissance Hotel,4.4,"₹3,500 for two",north indian continental chinese fast food,racecourseroad,buffet variety quality ample seating area relaxed atmosphere courteous service crew outdoor ambience good experience family,Race Course Road,"North Indian, Continental, Chinese, Fast Food"
302,302,302,https://www.zomato.com/bangalore/broadway-the-gourmet-theatre-hsr,Broadway - The Gourmet Theatre,4.3,"₹2,000 for two",chinese north indian mughlai biryani asian japanese sushi beverages,hsr,japanese cuisine amazing view live kitchen great view fancy place good view ,HSR,"Chinese, North Indian, Mughlai, Biryani, Asian, Japanese, Sushi, Beverages"
303,303,303,https://www.zomato.com/bangalore/parika-multicuisine-coastal-fine-dine-hsr,Parika Multicuisine & Coastal Fine Dine,4.3,"₹1,300 for two",mangalorean seafood north indian asian chinese south indian desserts beverages,hsr,ample seating area loved good large groups family crowd courteous staff pub great ambience,HSR,"Mangalorean, Seafood, North Indian, Asian, Chinese, South Indian, Desserts, Beverages"
304,304,304,https://www.zomato.com/bangalore/raffaeles-ristorante-pizzeria-indiranagar-bangalore,Raffaele's Ristorante Pizzeria,4.1,"₹1,000 for two",pizza pasta italian sandwich shake beverages,indiranagar,awesome spot hangout humble staff outdoor seating fresh food good quality decor best food indoor outdoor good outdoor,Indiranagar,"Pizza, Pasta, Italian, Sandwich, Shake, Beverages"
305,305,305,https://www.zomato.com/bangalore/tiddly-tavern-bar-grill-2-whitefield-bangalore,Tiddly Tavern Bar & Grill,4.3,"₹1,000 for two",south indian north indian continental pizza asian chinese seafood,whitefield,good music young crowd elaborate menu great service ambience good place experience service,Whitefield,"South Indian, North Indian, Continental, Pizza, Asian, Chinese, Seafood"
306,306,306,https://www.zomato.com/bangalore/harleys-fine-baking-jp-nagar-bangalore,Harley's Fine Baking,4.0,₹600 for two,bakery sandwich,jpnagar,portion size food quality value money packaging family cozy,JP Nagar,"Bakery, Sandwich"
307,307,307,https://www.zomato.com/bangalore/the-bangalore-cafe-1-shanti-nagar-bangalore,The Bangalore Cafe,4.2,₹950 for two,north indian italian continental biryani chinese desserts,ashoknagar,quantity portion everything good courteous helping staff valet service fusion food variety veg options service pretty hangout family,Ashok Nagar,"North Indian, Italian, Continental, Biryani, Chinese, Desserts"
308,308,308,https://www.zomato.com/bangalore/dont-tell-mama-1-hsr-bangalore,Don't Tell Mama,4.0,"₹2,000 for two",north indian continental chinese italian oriental thai biryani,hsr,gastro pub live dj rooftop ambience good nice enjoy dance floor good view service quick ambience great ambience good hsr ambience,HSR,"North Indian, Continental, Chinese, Italian, Oriental, Thai, Biryani"
309,309,309,https://www.zomato.com/bangalore/jalebbi-kitchen-bar-cunningham-road-bangalore,Jalebbi Kitchen & Bar,4.4,"₹1,400 for two",north indian biryani desserts,cunninghamroad,elaborate menu main course customizable food fresh food good quality ambiance indoor outdoor fine dining,Cunningham Road,"North Indian, Biryani, Desserts"
310,310,310,https://www.zomato.com/bangalore/klayworkz-barista-jp-nagar-bangalore,Klayworkz Barista,4.2,"₹1,000 for two",cafe shake beverages italian continental oriental north indian,jpnagar,art affordable concept weekend brunch vibe good music staff friendly pet friendly friendly staff affordable price,JP Nagar,"Cafe, Shake, Beverages, Italian, Continental, Oriental, North Indian"
311,311,311,https://www.zomato.com/bangalore/basil-bistro-hsr-bangalore,Basil Bistro,4.2,"₹1,800 for two",continental italian north indian asian pizza desserts coffee beverages,hsr,decor excellent ambiance music excellent food service good service good food service great affordable good service staff friendly good ambience friendly add friendly patience,HSR,"Continental, Italian, North Indian, Asian, Pizza, Desserts, Coffee, Beverages"
312,312,312,https://www.zomato.com/bangalore/sattvam-jp-nagar-bangalore,Sattvam,4.2,"₹1,960 for two",chinese continental,jpnagar,family environment sugar free options buffet variety quality excellent variety quality food relaxed atmosphere homely ambience family good friendly chef,JP Nagar,"Chinese, Continental"
313,313,313,https://www.zomato.com/bangalore/phobidden-fruit-indiranagar,Phobidden Fruit,4.4,"₹1,300 for two",vietnamese asian desserts,indiranagar,comfortable ambience flowers great flavour romantic place attentive service cosy ambience ,Indiranagar,"Vietnamese, Asian, Desserts"
314,314,314,https://www.zomato.com/bangalore/the-biere-club-lavelle-road-bangalore,The Biere Club,4.2,"₹2,600 for two",bar food continental italian wraps salad middle eastern pizza,lavelleroad,moroccan chicken ale beer wheat beer platters pubbeque chicken beers best pub ambience service ambience great,Lavelle Road,"Bar Food, Continental, Italian, Wraps, Salad, Middle Eastern, Pizza"
315,315,315,https://www.zomato.com/bangalore/glen-s-bakehouse-whitefield-bangalore,Glen`s Bakehouse,3.8,₹800 for two,bakery cafe italian continental fast food beverages desserts,whitefield,pretty decor affordable place menu options cozy place valet parking outdoor seating eccentric service experience ambience,Whitefield,"Bakery, Cafe, Italian, Continental, Fast Food, Beverages, Desserts"
316,316,316,https://www.zomato.com/bangalore/1-bhk-bar-house-kitchen-1-koramangala-6th-block-bangalore,1 BHK - Bar House Kitchen,4.3,"₹1,400 for two",continental italian pizza sandwich desserts shake beverages,koramangala,live singing amazing vibe great recommendations ambience super cool variety pizza live music good service gig music,Koramangala,"Continental, Italian, Pizza, Sandwich, Desserts, Shake, Beverages"
317,317,317,https://www.zomato.com/bangalore/sodabottleopenerwala-lavelle-road-bangalore,SodaBottleOpenerWala,4.4,"₹1,800 for two",parsi north indian street food desserts beverages,lavelleroad,rasberry soda chicken sanju baba bohri keema pav salli mutton masala vodka chilli cheese pav good music,Lavelle Road,"Parsi, North Indian, Street Food, Desserts, Beverages"
318,318,318,https://www.zomato.com/bangalore/mahesh-lunch-home-1-indiranagar-bangalore,Mahesh Lunch Home,4.2,"₹1,700 for two",seafood mangalorean south indian north indian continental desserts beverages,indiranagar,affordable affordable served quickly cutlery presentation best food best affordable spill proof packaging ambience good good service,Indiranagar,"Seafood, Mangalorean, South Indian, North Indian, Continental, Desserts, Beverages"
319,319,319,https://www.zomato.com/bangalore/gufha-1-sankey-road-bangalore,Gufha,4.6,"₹1,100 for two",north indian chinese continental biryani kebab desserts,racecourseroad,great service elaborate menu fresh food ambience good quality good food music policy drinks mocktails gravy drinks love ambience ambience visit,Race Course Road,"North Indian, Chinese, Continental, Biryani, Kebab, Desserts"
320,320,320,https://www.zomato.com/bangalore/record-room-mg-road-bangalore,Record Room,4.5,"₹2,500 for two",sushi bar food pizza desserts beverages,mgroad,service great good music vibe host amazing service server great ambience service great explore music fantastic service,MG Road,"Sushi, Bar Food, Pizza, Desserts, Beverages"
321,321,321,https://www.zomato.com/bangalore/dolci-desserts-cunningham-road,Dolci Desserts,4.3,₹850 for two,desserts bakery pasta,cunninghamroad,cute ambience excellent food service cozy place cute little place variety amazing ambience service nagraj great service exceptional service amazing ambience service nagaraj good service ambience good delightful ambience dessert ambience,Cunningham Road,"Desserts, Bakery, Pasta"
322,322,322,https://www.zomato.com/bangalore/the-koi-btm-bangalore,The Koi,4.0,"₹1,000 for two",chinese asian desserts,btm,ambience service portion size food quality value money packaging beautiful ambience ambience good fine dining friendly suggestion,BTM,"Chinese, Asian, Desserts"
323,323,323,https://www.zomato.com/bangalore/seven-rivers-brewing-co-taj-mg-road-bangalore,Seven Rivers Brewing Co - Taj,4.4,"₹3,300 for two",north indian european salad finger food beverages desserts,mgroad,pool side seating outdoor seating arrangement good service good food best staff fantastic decoration excellent food service ambience great,MG Road,"North Indian, European, Salad, Finger Food, Beverages, Desserts"
324,324,324,https://www.zomato.com/bangalore/toca-terrace-brigade-road-bangalore,Toca Terrace,New,"₹1,100 for two",south indian north indian continental chinese seafood pasta,brigaderoad, rooftop din family love experience rooftop,Brigade Road,"South Indian, North Indian, Continental, Chinese, Seafood, Pasta"
325,325,325,https://www.zomato.com/bangalore/zyng-pan-asian-dining-ulsoor-bangalore,Zyng - Pan Asian Dining,4.2,"₹1,200 for two",asian japanese korean chinese thai seafood desserts,ulsoor,great food great service cleanliness pub elaborate menu customizable food view lovely ambience,Ulsoor,"Asian, Japanese, Korean, Chinese, Thai, Seafood, Desserts"
326,326,326,https://www.zomato.com/bangalore/the-big-barn-kanakapura-road-bangalore,The Big Barn,4.4,"₹2,280 for two",south indian north indian chinese asian fast food pasta momos beverages,kanakapura,outdoor seating good music customizable food good ambience nice ambience young crowd indoor outdoor dj area energetic music,Kanakapura,"South Indian, North Indian, Chinese, Asian, Fast Food, Pasta, Momos, Beverages"
327,327,327,https://www.zomato.com/bangalore/kebarbiq-restaurant-hsr-bangalore,Kebarbiq Restaurant,4.0,"₹1,400 for two",bbq arabian continental north indian middle eastern chinese beverages,hsr,variety selection highly recommended extensive pub menu ample seating area themed decor gastronomical experience good service,HSR,"BBQ, Arabian, Continental, North Indian, Middle Eastern, Chinese, Beverages"
328,328,328,https://www.zomato.com/bangalore/high-ultra-lounge-sheraton-grand-bangalore-hotel-malleshwaram-bangalore,High Ultra Lounge - Sheraton Grand Bangalore Hotel,4.2,"₹3,600 for two",north indian continental finger food desserts,malleshwaram,view terrace lovely breathtaking view amazing views magnificent view best view fantastic view great ambience ambience great good ambience friendly best firework service,Malleshwaram,"North Indian, Continental, Finger Food, Desserts"
329,329,329,https://www.zomato.com/bangalore/techila-nagawara-bangalore,Techila,4.3,"₹1,200 for two",north indian burger biryani pizza chinese mexican fast food rolls,nagawara, colourful ambience family dining decent family,Nagawara,"North Indian, Burger, Biryani, Pizza, Chinese, Mexican, Fast Food, Rolls"
330,330,330,https://www.zomato.com/bangalore/the-grill-house-steaks-sizzlers-ulsoor-bangalore,The Grill House - Steaks & Sizzlers,4.3,"₹1,400 for two",american mexican italian steak seafood,ulsoor,serving staff gastronomical experience nice music live music outdoor seating excellent place family dinner,Ulsoor,"American, Mexican, Italian, Steak, Seafood"
331,331,331,https://www.zomato.com/bangalore/zoeys-sarjapur-road,Zoey's,4.2,₹700 for two,burger beverages continental pasta chinese sandwich cafe desserts,sarjapur,awesome cafe elegantly decorated chirpy crowd breakfast options cozy place great recommendations pet friendly love service friendly cafe,Sarjapur,"Burger, Beverages, Continental, Pasta, Chinese, Sandwich, Cafe, Desserts"
332,332,332,https://www.zomato.com/bangalore/dhwani-indiranagar-bangalore,Dhwani,4.5,"₹1,300 for two",north indian bar food continental chinese biryani pizza momos beverages,indiranagar,affordable ambience super cool best service family crowd live music outdoor seating good hangout family good hang family affordable perfect affordable live,Indiranagar,"North Indian, Bar Food, Continental, Chinese, Biryani, Pizza, Momos, Beverages"
333,333,333,https://www.zomato.com/bangalore/anaia-indiranagar-bangalore,Anaia,4.3,₹450 for two,cafe shake tea sandwich burger pizza beverages,indiranagar, good ambience ambience good,Indiranagar,"Cafe, Shake, Tea, Sandwich, Burger, Pizza, Beverages"
334,334,334,https://www.zomato.com/bangalore/the-dome-cafe-sarjapur-road-bangalore,The Dome Cafe,4.4,"₹1,600 for two",north indian chinese continental burger desserts shake beverages,sarjapur,ambience service food portion size value money dance experience birthday dance,Sarjapur,"North Indian, Chinese, Continental, Burger, Desserts, Shake, Beverages"
335,335,335,https://www.zomato.com/bangalore/nh8-indiranagar,NH8,4.1,"₹1,200 for two",north indian rajasthani,indiranagar,price vs value colorful ambience service great fast good food good service cordial staff awesome staff affordable price,Indiranagar,"North Indian, Rajasthani"
336,336,336,https://www.zomato.com/bangalore/rim-naam-the-oberoi-mg-road-bangalore,Rim Naam - The Oberoi,4.9,"₹5,000 for two",thai asian seafood desserts,mgroad,sophisticated romantic place worth price trained staff perfect ambience great recommendations good service,MG Road,"Thai, Asian, Seafood, Desserts"
337,337,337,https://www.zomato.com/bangalore/societe-rangoon-jp-nagar-bangalore,Societe Rangoon,4.3,"₹1,000 for two",burmese asian,jpnagar, ,JP Nagar,"Burmese, Asian"
338,338,338,https://www.zomato.com/bangalore/shift-hsr,Shift,4.2,"₹1,700 for two",finger food continental north indian salad seafood mughlai,hsr,fairly priced beers casual dress code amazing rooftop rooftop view amazing view happy hour shift rooftop,HSR,"Finger Food, Continental, North Indian, Salad, Seafood, Mughlai"
339,339,339,https://www.zomato.com/bangalore/eight-hebbal-bangalore,Eight,New,"₹3,000 for two",asian chinese thai japanese peruvian,hebbal, ,Hebbal,"Asian, Chinese, Thai, Japanese, Peruvian"
